term_id	program_source_key	locale	title_nl	title_en	source_title	source_slug	genre_term_id	genre_key	source_genre_name	source_genre_slug
33174	33166	en	Geen Dag zonder Bach	Bach Ad Infinitum	Bach Ad Infinitum	geen-dag-zonder-bach__klassiek-en	3268	klassiek	Classical Music	classical-music
33176	33166	en	Geen Dag zonder Bach	Bach Ad Infinitum	Bach Ad Infinitum	geen-dag-zonder-bach__oud-en	3050	oud	Early Music	early-music
33166	33166	nl	Geen Dag zonder Bach	Bach Ad Infinitum	Geen Dag zonder Bach	geen-dag-zonder-bach__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
33168	33166	nl	Geen Dag zonder Bach	Bach Ad Infinitum	Geen Dag zonder Bach	geen-dag-zonder-bach__oud-nl	3048	oud	Oud	oude-muziek
33214	33212	en	De Zweedse symfonie	The Swedish Symphony	The Swedish Symphony	de-zweedse-symfonie__klassiek-en	3268	klassiek	Classical Music	classical-music
33212	33212	nl	De Zweedse symfonie	The Swedish Symphony	De Zweedse symfonie	de-zweedse-symfonie__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
33416	33414	en	De Vroege Wereld	The Early World	The Early World	de-vroege-wereld__wereld-en	16974	wereld	World Music	world-music
33414	33414	nl	De Vroege Wereld	The Early World	De Vroege Wereld	de-vroege-wereld__wereld-nl	16972	wereld	Wereld	wereldmuziek
34172	33443	en	Front Runnin’	Front Runnin’	Front Runnin’	front-runnin__jazz-en	16768	jazz	Jazz	jazz-en
33443	33443	nl	Front Runnin’	Front Runnin’	Front Runnin’	front-runnin__jazz-nl	16766	jazz	Jazz	jazz
34281	34016	en	Vredenburg live!	Vredenburg live!	Vredenburg live!	vredenburg-live__klassiek-en	16974	wereld	World Music	world-music
34016	34016	nl	Vredenburg live!	Vredenburg live!	Vredenburg live!	vredenburg-live__klassiek-nl	16972	wereld	Wereld	wereldmuziek
34022	34020	en	Fortepiano	Fortepiano	Fortepiano	fortepiano__klassiek-en	3268	klassiek	Classical Music	classical-music
34020	34020	nl	Fortepiano	Fortepiano	Fortepiano	fortepiano__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
34028	34028	nl	Passiemuziek		Passiemuziek	passiemuziek	3266	klassiek	Klassiek	klassieke-muziek
34030	34028	nl	Passiemuziek		Passiemuziek	passiemuziek-culturele-raakvlakken	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
34329	34329	en	Chanson	Chanson	Chanson	chanson__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
58263	34329	en	Chanson	Chanson	Chanson	chanson__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
58261	34329	nl	Chanson	Chanson	Chanson	chanson__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
59782	34329	nl	Chanson	Chanson	Chanson	chanson__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
34476	34476	en		Present Day Music	Present Day Music	present-day-music	3322	modern	Modern Music	modern-music
34478	34476	en		Present Day Music	Present Day Music	present-day-music-contemporary-music	3326	hedendaags	Contemporary Music	contemporary-music
37279	34476	en		Present Day Music	Present Day Music	present-day-music-classical-music	3268	klassiek	Classical Music	classical-music
34537	34531	en	Liszt & Wagner	Liszt & Wagner	Liszt &amp; Wagner	liszt-en-wagner__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
34531	34531	nl	Liszt & Wagner	Liszt & Wagner	Liszt &amp; Wagner	liszt-en-wagner__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
34798	34796	en	Acoustic Roots	Acoustic Roots	Acoustic Roots	acoustic-roots__wereld-en	16974	wereld	World Music	world-music
34796	34796	nl	Acoustic Roots	Acoustic Roots	Acoustic Roots	acoustic-roots__wereld-nl	16972	wereld	Wereld	wereldmuziek
35177	34861	en	Dr. Klangendum	Dr. Klangendum	Dr. Klangendum	dr-klangendum__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
34861	34861	nl	Dr. Klangendum	Dr. Klangendum	Dr. Klangendum	dr-klangendum__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
34911	34911	nl	Wagner 200		Wagner 200	wagner-200	3266	klassiek	Klassiek	klassieke-muziek
35076	35076	nl	Koninkrijk der Nederlanden 200 jaar!		Koninkrijk der Nederlanden 200 jaar!	koninkrijk-der-nederlanden-200-jaar	3266	klassiek	Klassiek	klassieke-muziek
35229	35227	en	De Musyck Kamer	The Musyck Chamber	The Musyck Chamber	de-musyck-kamer__oud-en	3050	oud	Early Music	early-music
35227	35227	nl	De Musyck Kamer	The Musyck Chamber	De Musyck Kamer	de-musyck-kamer__oud-nl	3048	oud	Oud	oude-muziek
35637	35629	en	Framework 1	Framework 1	Framework 1	framework__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
204657	35629	en	Framework 1	Framework 1	Framework 1	framework-1-contemporary-music	3326	hedendaags	Contemporary Music	contemporary-music
35629	35629	nl	Framework 1	Framework 1	Framework 1	framework__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
204655	35629	nl	Framework 1	Framework 1	Framework 1	framework-1	3324	hedendaags	Hedendaags	hedendaagse-muziek
36429	35712	en	Inventions For Radio	Inventions For Radio	Inventions For Radio	inventions-for-radio__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
35712	35712	nl	Inventions For Radio	Inventions For Radio	Inventions For Radio	inventions-for-radio__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
37327	36005	en	Wereldmuziek NL!	World Music NL	World Music NL	wereldmuziek-nl__wereld-en	16974	wereld	World Music	world-music
36005	36005	nl	Wereldmuziek NL!	World Music NL	Wereldmuziek NL!	wereldmuziek-nl__wereld-nl	16972	wereld	Wereld	wereldmuziek
36767	36218	en	100 jaar jazz !	100 years of jazz!	100 years of jazz!	100-jaar-jazz-__jazz-en	16768	jazz	Jazz	jazz-en
36218	36218	nl	100 jaar jazz !	100 years of jazz!	100 jaar jazz !	100-jaar-jazz-__jazz-nl	16766	jazz	Jazz	jazz
36583	36581	en	Cello & contrabas	Violoncello & Double bass	Violoncello &amp; Double bass	cello-en-contrabas__klassiek-en	3268	klassiek	Classical Music	classical-music
36581	36581	nl	Cello & contrabas	Violoncello & Double bass	Cello &amp; contrabas	cello-en-contrabas__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
52952	36830	en	De Échte Chopin	The Real Chopin	The Real Chopin	de-echte-chopin__klassiek-en	3268	klassiek	Classical Music	classical-music
36830	36830	nl	De Échte Chopin	The Real Chopin	De Échte Chopin	de-echte-chopin__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
36845	36845	nl	(a)Live & (RE)turn To Zender		(a)Live &amp; (RE)turn To Zender	alive-return-to-zender-moderne-muziek	3320	modern	Modern	moderne-muziek-nl
36939	36931	en	Donemus	Donemus	Donemus	donemus-modern-music	3322	modern	Modern Music	modern-music
36941	36931	en	Donemus	Donemus	Donemus	donemus__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
36931	36931	nl	Donemus	Donemus	Donemus	donemus	3320	modern	Modern	moderne-muziek-nl
36933	36931	nl	Donemus	Donemus	Donemus	donemus__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
37584	37576	en	Zuiver klassiek	Absolutely Classical	Absolutely Classical	zuiver-klassiek__klassiek-en	3268	klassiek	Classical Music	classical-music
37576	37576	nl	Zuiver klassiek	Absolutely Classical	Zuiver klassiek	zuiver-klassiek__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
37901	37895	en	Madge-point	Madge-point	Madge-point	madgepoint__klassiek-en	3268	klassiek	Classical Music	classical-music
37895	37895	nl	Madge-point	Madge-point	Madge-point	madgepoint__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
38469	38467	en	W.O. I	World War I	World War I	wo-i__klassiek-en	3268	klassiek	Classical Music	classical-music
38467	38467	nl	W.O. I	World War I	W.O. I	wo-i__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
41697	39184	en	Franz Liszt, episodes uit het leven van een artiest	Franz Liszt, episodes from the life of an artist	Franz Liszt, episodes from the life of an artist	franz-liszt-episodes-uit-het-leven-van-een-artiest__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
44827	39184	en	Franz Liszt, episodes uit het leven van een artiest	Franz Liszt, episodes from the life of an artist	Franz Liszt, episodes from the life of an artist	franz-liszt-episodes-uit-het-leven-van-een-artiest__klassiek-en	3268	klassiek	Classical Music	classical-music
39184	39184	nl	Franz Liszt, episodes uit het leven van een artiest	Franz Liszt, episodes from the life of an artist	Franz Liszt, episodes uit het leven van een artiest	franz-liszt-episodes-uit-het-leven-van-een-artiest__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
43090	39184	nl	Franz Liszt, episodes uit het leven van een artiest	Franz Liszt, episodes from the life of an artist	Franz Liszt, episodes uit het leven van een artiest	franz-liszt-episodes-uit-het-leven-van-een-artiest__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
39608	39573	en	75 Jaar Blue Note	75 Years of Blue Note	75 Years of Blue Note	75-jaar-blue-note__jazz-en	16768	jazz	Jazz	jazz-en
39573	39573	nl	75 Jaar Blue Note	75 Years of Blue Note	75 Jaar Blue Note	75-jaar-blue-note__jazz-nl	16766	jazz	Jazz	jazz
39957	39955	en	Acoustic Moods	Acoustic Moods	Acoustic Moods	acoustic-moods__wereld-en	16974	wereld	World Music	world-music
39955	39955	nl	Acoustic Moods	Acoustic Moods	Acoustic Moods	acoustic-moods__wereld-nl	16972	wereld	Wereld	wereldmuziek
40286	40284	en	Historisch fundament voor Tivoli Vredenburg	Historical fundament for Tivoli Vredenburg	Historical fundament for Tivoli Vredenburg	historisch-fundament-voor-tivoli-vredenburg__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
40284	40284	nl	Historisch fundament voor Tivoli Vredenburg	Historical fundament for Tivoli Vredenburg	Historisch fundament voor Tivoli Vredenburg	historisch-fundament-voor-tivoli-vredenburg__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
65577	40975	en	Componist van de maand	Composer of the Month	Composer of the Month	componist-van-de-maand__klassiek-en	3268	klassiek	Classical Music	classical-music
40975	40975	nl	Componist van de maand	Composer of the Month	Componist van de maand	componist-van-de-maand__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
41079	41077	en	Joseph Boulogne	Joseph Boulogne	Joseph Boulogne	joseph-boulogne__klassiek-en	3268	klassiek	Classical Music	classical-music
41077	41077	nl	Joseph Boulogne	Joseph Boulogne	Joseph Boulogne	joseph-boulogne__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
41848	41842	en	Café Sonore	Café Sonore	Café Sonore	cafe-sonore__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
41842	41842	nl	Café Sonore	Café Sonore	Café Sonore	cafe-sonore__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
42063	42063	nl	In zee met Jean Cras		In zee met Jean Cras	in-zee-met-jean-cras	3266	klassiek	Klassiek	klassieke-muziek
42294	42292	en	Onbekend is Onbemind?	Unknown is Unloved?	Unknown is Unloved?	onbekend-is-onbemind__klassiek-en	3268	klassiek	Classical Music	classical-music
42292	42292	nl	Onbekend is Onbemind?	Unknown is Unloved?	Onbekend is Onbemind?	onbekend-is-onbemind__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
42542	42538	en	Panorama De Leeuw	Panorama De Leeuw	Panorama De Leeuw	panorama-de-leeuw-cultural-interfaces	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
66067	42538	en	Panorama De Leeuw	Panorama De Leeuw	Panorama De Leeuw	panorama-de-leeuw-contemporary-music	3326	hedendaags	Contemporary Music	contemporary-music
42538	42538	nl	Panorama De Leeuw	Panorama De Leeuw	Panorama De Leeuw	panorama-de-leeuw__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
77541	42538	nl	Panorama De Leeuw	Panorama De Leeuw	Panorama De Leeuw	panorama-de-leeuw__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
42647	42647	en		Taking the plunge with Jean Cras	Taking the plunge with Jean Cras	taking-the-plunge-with-jean-cras	3268	klassiek	Classical Music	classical-music
42652	42650	en	Pentatunes	Pentatunes	Pentatunes	pentatunes__klassiek-en	3268	klassiek	Classical Music	classical-music
42650	42650	nl	Pentatunes	Pentatunes	Pentatunes	pentatunes__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
43069	43067	en	Liederen	Songs	Songs	liederen__klassiek-en	3268	klassiek	Classical Music	classical-music
43067	43067	nl	Liederen	Songs	Liederen	liederen__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
44143	43309	en	Radio Rondje Evenaar	Radio Around the Globe	Radio Around the Globe	radio-rondje-evenaar__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
43309	43309	nl	Radio Rondje Evenaar	Radio Around the Globe	Radio Rondje Evenaar	radio-rondje-evenaar__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
43400	43400	nl	Luister tienen		Luister tienen	luister-tienen	3266	klassiek	Klassiek	klassieke-muziek
43986	43984	en	Take Two	Take Two	Take Two	take-two__jazz-en	16768	jazz	Jazz	jazz-en
43984	43984	nl	Take Two	Take Two	Take Two	take-two__jazz-nl	16766	jazz	Jazz	jazz
44097	44097	en		Top list of magazine Luister	Top list of magazine Luister	top-list-of-magazine-luister	3268	klassiek	Classical Music	classical-music
44343	44335	en	Latin Jazz	Latin Jazz	Latin Jazz	latin-jazz__jazz-en	16768	jazz	Jazz	jazz-en
44335	44335	nl	Latin Jazz	Latin Jazz	Latin Jazz	latin-jazz__jazz-nl	16766	jazz	Jazz	jazz
44474	44466	en	Tango: lied van Buenos Aires	Tango: Song of Buenos Aires	Tango: Song of Buenos Aires	tango-lied-van-buenos-aires__wereld-en	16974	wereld	World Music	world-music
44466	44466	nl	Tango: lied van Buenos Aires	Tango: Song of Buenos Aires	Tango: lied van Buenos Aires	tango-lied-van-buenos-aires__wereld-nl	16972	wereld	Wereld	wereldmuziek
45044	44821	en	Concertzender Actueel	Concertzender Now	Concertzender Now	concertzender-actueel__klassiek-en	3268	klassiek	Classical Music	classical-music
45046	44821	en	Concertzender Actueel	Concertzender Now	Concertzender Now	concertzender-actueel__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
44821	44821	nl	Concertzender Actueel	Concertzender Now	Concertzender Actueel	concertzender-actueel__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
44823	44821	nl	Concertzender Actueel	Concertzender Now	Concertzender Actueel	concertzender-actueel__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
45022	45014	en	American Highways	American Highways	American Highways	american-highways__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
45024	45014	en	American Highways	American Highways	American Highways	american-highways__modern-en	3322	modern	Modern Music	modern-music
45014	45014	nl	American Highways	American Highways	American Highways	american-highways__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
45016	45014	nl	American Highways	American Highways	American Highways	american-highways__modern-nl	3320	modern	Modern	moderne-muziek-nl
66030	45186	en	Herkansing voor Hummel	Hummel revisited	Hummel revisited	herkansing-voor-hummel__klassiek-en	3268	klassiek	Classical Music	classical-music
45186	45186	nl	Herkansing voor Hummel	Hummel revisited	Herkansing voor Hummel	herkansing-voor-hummel__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
45776	45525	en	CD van de Week	CD of the Week	CD of the Week	cd-van-de-week__klassiek-en	3268	klassiek	Classical Music	classical-music
45525	45525	nl	CD van de Week	CD of the Week	CD van de Week	cd-van-de-week__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
77720	45750	en	Nieuwe Muziek	New Music	New Music	nieuwe-muziek__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
45750	45750	nl	Nieuwe Muziek	New Music	Nieuwe Muziek	nieuwe-muziek__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
47212	47206	en	Space Exposure	Space Exposure	Space Exposure	space-exposure__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
47206	47206	nl	Space Exposure	Space Exposure	Space Exposure	space-exposure__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
47717	47455	en	Nikolaj Mjaskovski	Nikolai Myaskovsky	Nikolai Myaskovsky	nikolaj-mjaskovski__klassiek-en	3268	klassiek	Classical Music	classical-music
47455	47455	nl	Nikolaj Mjaskovski	Nikolai Myaskovsky	Nikolaj Mjaskovski	nikolaj-mjaskovski__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
49486	49486	en	Klankcafé	The Sound Café	The Sound Café	klankcafe__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
77569	49486	en	Klankcafé	The Sound Café	The Sound Café	klankcafe__klassiek-en	3268	klassiek	Classical Music	classical-music
58231	49486	nl	Klankcafé	The Sound Café	Klankcafé	klankcafe__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
66465	49486	nl	Klankcafé	The Sound Café	Klankcafé	klankcafe__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
50600	50598	en	Damas del Tango	Damas del Tango	Damas del Tango	damas-del-tango__wereld-en	16974	wereld	World Music	world-music
50598	50598	nl	Damas del Tango	Damas del Tango	Damas del Tango	damas-del-tango__wereld-nl	16972	wereld	Wereld	wereldmuziek
50702	50700	en	Ujazz	Ujazz	Ujazz	ujazz__jazz-en	16768	jazz	Jazz	jazz-en
50700	50700	nl	Ujazz	Ujazz	Ujazz	ujazz__jazz-nl	16766	jazz	Jazz	jazz
53866	53856	en	Radio Resistencia	Radio Resistencia	Radio Resistencia	radio-resistencia__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
58299	53856	en	Radio Resistencia	Radio Resistencia	Radio Resistencia	radio-resistencia__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
53856	53856	nl	Radio Resistencia	Radio Resistencia	Radio Resistencia	radio-resistencia__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
58297	53856	nl	Radio Resistencia	Radio Resistencia	Radio Resistencia	radio-resistencia__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
57462	54158	en	Open Doek	Curtain Up	Curtain Up	open-doek__opera-en	17472	opera	Opera	opera-en
77510	54158	en	Open Doek	Curtain Up	Curtain Up	open-doek__klassiek-en	3268	klassiek	Classical Music	classical-music
54158	54158	nl	Open Doek	Curtain Up	Open Doek	open-doek__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
55350	55346	en	Sensenta	Sensenta	Sensenta	sensenta__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
55352	55346	en	Sensenta	Sensenta	Sensenta	sensenta__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
55346	55346	nl	Sensenta	Sensenta	Sensenta	sensenta__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
55348	55346	nl	Sensenta	Sensenta	Sensenta	sensenta__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
57293	55668	en	Sound the Trumpet, Strike the Viol!	Sound the Trumpet, Strike the Viol!	Sound the Trumpet, Strike the Viol!	sound-the-trumpet-strike-the-viol__oud-en	3050	oud	Early Music	early-music
55668	55668	nl	Sound the Trumpet, Strike the Viol!	Sound the Trumpet, Strike the Viol!	Sound the Trumpet, Strike the Viol!	sound-the-trumpet-strike-the-viol__oud-nl	3048	oud	Oud	oude-muziek
58073	58073	nl	Opera Avond		Opera Avond	opera-avond	17470	opera	Opera	opera
58075	58075	nl	WereldMuze		WereldMuze	wereldmuze	16972	wereld	Wereld	wereldmuziek
59717	59715	en	Koninklijk Filharmonisch Orkest van Luik	Royal Philharmonic Orchestra of Liege	Royal Philharmonic Orchestra of Liege	koninklijk-filharmonisch-orkest-van-luik__klassiek-en	3268	klassiek	Classical Music	classical-music
59715	59715	nl	Koninklijk Filharmonisch Orkest van Luik	Royal Philharmonic Orchestra of Liege	Koninklijk Filharmonisch Orkest van Luik	koninklijk-filharmonisch-orkest-van-luik__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
59745	59743	en	Vrije Radicalen / Folk It!	Free Radicals / Folk It!	Free Radicals / Folk It!	vrije-radicalen--folk-it__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
59743	59743	nl	Vrije Radicalen / Folk It!	Free Radicals / Folk It!	Vrije Radicalen / Folk It!	vrije-radicalen--folk-it__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
66309	61326	en	Brazil In A Nutshell	Brazil in a Nutshell	Brazil in a Nutshell	brazil-in-a-nutshell__wereld-en	16974	wereld	World Music	world-music
61326	61326	nl	Brazil In A Nutshell	Brazil in a Nutshell	Brazil In A Nutshell	brazil-in-a-nutshell__wereld-nl	16972	wereld	Wereld	wereldmuziek
62224	62222	en	Die sanck een Liedt	Thou singest ye carol	Thou singest ye carol	die-sanck-een-liedt__klassiek-en	3268	klassiek	Classical Music	classical-music
62222	62222	nl	Die sanck een Liedt	Thou singest ye carol	Die sanck een Liedt	die-sanck-een-liedt__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
62278	62276	en	Radio Romantica	Radio Romantica	Radio Romantica	radio-romantica__klassiek-en	3268	klassiek	Classical Music	classical-music
62276	62276	nl	Radio Romantica	Radio Romantica	Radio Romantica	radio-romantica__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
66024	62403	en	Opera in de 20ste eeuw	Opera in the 20th century	Opera in the 20th century	opera-in-de-20ste-eeuw__klassiek-en	3268	klassiek	Classical Music	classical-music
78210	62403	en	Opera in de 20ste eeuw	Opera in the 20th century	Opera in the 20th century	opera-in-de-20ste-eeuw__opera-en	17472	opera	Opera	opera-en
101478	62403	en	Opera in de 20ste eeuw	Opera in the 20th century	Opera in the 20th century	opera-in-de-20ste-eeuw__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
124682	62403	en	Opera in de 20ste eeuw	Opera in the 20th century	Opera in the 20th century	opera-in-de-20ste-eeuw__modern-en	3322	modern	Modern Music	modern-music
62403	62403	nl	Opera in de 20ste eeuw	Opera in the 20th century	Opera in de 20ste eeuw	opera-in-de-20ste-eeuw__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
78208	62403	nl	Opera in de 20ste eeuw	Opera in the 20th century	Opera in de 20ste eeuw	opera-in-de-20ste-eeuw__opera-nl	17470	opera	Opera	opera
101476	62403	nl	Opera in de 20ste eeuw	Opera in the 20th century	Opera in de 20ste eeuw	opera-in-de-20ste-eeuw__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
124680	62403	nl	Opera in de 20ste eeuw	Opera in the 20th century	Opera in de 20ste eeuw	opera-in-de-20ste-eeuw__modern-nl	3320	modern	Modern	moderne-muziek-nl
63664	63664	en	Disco Volante	Disco Volante	Disco Volante	disco-volante__wereld-en	16974	wereld	World Music	world-music
63666	63664	nl	Disco Volante	Disco Volante	Disco Volante	disco-volante__wereld-nl	16972	wereld	Wereld	wereldmuziek
63845	63843	en	Radio Muziek-essay	Radio Music Essay	Radio Music Essay	radio-muziek-essay__raakvlakken-en	17244	raakvlakken	Cultural Interfaces	cultural-interfaces
63843	63843	nl	Radio Muziek-essay	Radio Music Essay	Radio Muziek-essay	radio-muziek-essay__raakvlakken-nl	17242	raakvlakken	Raakvlakken	culturele-raakvlakken
64053	64051	en	Terra Incognita	Terra Incognita	Terra Incognita	terra-incognita__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
64051	64051	nl	Terra Incognita	Terra Incognita	Terra Incognita	terra-incognita__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
64844	64844	en	Orgelwerk	Organ Work	Organ Work	orgelwerk__oud-en	3050	oud	Early Music	early-music
66370	64844	nl	Orgelwerk	Organ Work	Orgelwerk	orgelwerk__oud-nl	3048	oud	Oud	oude-muziek
67876	67874	en	Masumi Nagasawa en haar bijzondere harpen	Masumi Nagasawa and her special harps	Masumi Nagasawa and her special harps	masumi-nagasawa-en-haar-bijzondere-harpen__klassiek-en	3268	klassiek	Classical Music	classical-music
67874	67874	nl	Masumi Nagasawa en haar bijzondere harpen	Masumi Nagasawa and her special harps	Masumi Nagasawa en haar bijzondere harpen	masumi-nagasawa-en-haar-bijzondere-harpen__klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
69532	69530	en	Three of a Kind	Three of a Kind	Three of a Kind	three-of-a-kind__jazz-en	16768	jazz	Jazz	jazz-en
69530	69530	nl	Three of a Kind	Three of a Kind	Three of a Kind	three-of-a-kind__jazz-nl	16766	jazz	Jazz	jazz
70953	70949	en	DreamScenes	DreamScenes	DreamScenes	dreamscenes__crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
70955	70949	en	DreamScenes	DreamScenes	DreamScenes	dreamscenes__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
70949	70949	nl	DreamScenes	DreamScenes	DreamScenes	dreamscenes__crosslinks-nl	5191	crosslinks	Crosslinks	crosslinks
70951	70949	nl	DreamScenes	DreamScenes	DreamScenes	dreamscenes__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
72886	72884	en	Carib Calling	Carib Calling	Carib Calling	carib-calling__wereld-en	16974	wereld	World Music	world-music
72884	72884	nl	Carib Calling	Carib Calling	Carib Calling	carib-calling__wereld-nl	16972	wereld	Wereld	wereldmuziek
76467	76465	en	Groove & Grease	Groove & Grease	Groove &amp; Grease	groove-en-grease__jazz-en	16768	jazz	Jazz	jazz-en
76465	76465	nl	Groove & Grease	Groove & Grease	Groove &amp; Grease	groove-en-grease__jazz-nl	16766	jazz	Jazz	jazz
76721	76719	en	Rush Hour	Rush Hour	Rush Hour	rush-hour__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
77191	76719	en	Rush Hour	Rush Hour	Rush Hour	rush-hour__modern-en	3322	modern	Modern Music	modern-music
76719	76719	nl	Rush Hour	Rush Hour	Rush Hour	rush-hour__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
77188	76719	nl	Rush Hour	Rush Hour	Rush Hour	rush-hour__modern-nl	3320	modern	Modern	moderne-muziek-nl
77593	77591	en	American Highways | Rush Hour	American Highways | Rush Hour	American Highways | Rush Hour	american-highways-rush-hour__hedendaags-en	3326	hedendaags	Contemporary Music	contemporary-music
77902	77591	en	American Highways | Rush Hour	American Highways | Rush Hour	American Highways | Rush Hour	american-highways-rush-hour__modern-en	3322	modern	Modern Music	modern-music
77591	77591	nl	American Highways | Rush Hour	American Highways | Rush Hour	American Highways | Rush Hour	american-highways-rush-hour__hedendaags-nl	3324	hedendaags	Hedendaags	hedendaagse-muziek
77900	77591	nl	American Highways | Rush Hour	American Highways | Rush Hour	American Highways | Rush Hour	american-highways-rush-hour__modern-nl	3320	modern	Modern	moderne-muziek-nl
82268	82268	nl	Geniale Muziekvrienden		Geniale Muziekvrienden	geniale-muziekvrienden_klassiek-nl	3266	klassiek	Klassiek	klassieke-muziek
82270	82270	en		Genius Music Friends	Genius Music Friends	geniale-muziekvrienden_klassiek-en	3268	klassiek	Classical Music	classical-music
89314	83175	en	Anadolu Havasi	Anadolu Havasi	Anadolu Havasi	anadolu-havasi__wereld-en	16974	wereld	World Music	world-music
83175	83175	nl	Anadolu Havasi	Anadolu Havasi	Anadolu Havasi	anadolu-havasi__wereld-nl	16972	wereld	Wereld	wereldmuziek
89716	89714	en	Portamento	Portamento	Portamento	portamento-crosslinks-en	5193	crosslinks	Crosslinks	crosslinks-en
